date,open,high,low,close,volume
2024-08-29,126.93980407714844,128.80656546610538,126.47311743341874,126.93980407714844,4044711
2024-08-30,127.40648463809096,128.3398726950256,124.13965606689453,124.13965606689453,3490341
2024-09-02,125.07304268819149,132.54008824401927,125.07304268819149,126.93980407714844,11735793
2024-09-03,127.87317125953956,129.73993255937145,124.13965606689453,124.13965606689453,5171905
2024-09-04,116.20591788980062,118.53936583217947,112.93908188204767,115.27253723144531,7537022
2024-09-05,118.539374917852,119.47275564774802,112.93909053847591,113.4057846069336,3819498
2024-09-06,114.80584373232941,117.60598572040924,113.87246306963614,114.33915710449219,3499053
2024-09-09,115.7417825562694,118.15307125656533,113.33049385597347,116.22404479980469,5150591
2024-09-10,118.6353256518725,118.6353256518725,109.47244062646577,110.9192123413086,4181151
2024-09-11,111.88371734264727,112.36597956551724,108.50791931152344,108.50791931152344,4151988
2024-09-12,110.91920777138876,114.77726802061369,109.95469083263424,114.29500579833984,3725408
2024-09-13,114.77726999467093,115.74177944422091,111.40146440386611,112.84823608398438,2463903
2024-09-16,113.33048954482973,114.29500648941612,112.36598010603653,113.81275177001953,1873162
2024-09-18,113.81275573640548,123.94015773722745,113.81275573640548,122.0111312866211,12317308
2024-09-19,121.0466079711914,123.94015124851018,120.08209854928053,121.0466079711914,9812283
2024-09-20,123.45789653755475,125.38693039296264,120.08209854928053,121.0466079711914,6142582
2024-09-23,122.01113058152511,125.86919096623576,121.52887584810881,122.4933853149414,9091491
2024-09-24,123.4578972365731,123.4578972365731,118.635320076541,120.5643539428711,4405032
2024-09-25,121.04660865655705,122.0111255897221,119.11758229602009,120.5643539428711,3404525
2024-09-26,123.4578972365731,125.38693110290318,120.08209922918513,120.5643539428711,6188809
2024-09-27,122.01112489889536,124.42241346525869,121.0466079711914,121.0466079711914,3862952
2024-09-30,122.49338432680025,124.42241825649099,117.67081451416016,117.67081451416016,5293077
2024-10-01,118.63532131361337,120.08210048134382,117.18854965167613,119.59983825683594,3073310
2024-10-04,120.08209861993937,120.56435333117858,113.8127498448643,115.259521484375,3609122
2024-10-07,116.70629493296144,121.04660991877319,116.22404021424676,119.59983825683594,3714005
2024-10-08,118.15307053834938,118.6353252731597,115.25952711790063,116.706298828125,2118314
2024-10-09,117.67081204257192,119.11758370655492,113.81275177001953,113.81275177001953,2708896
2024-10-11,114.77727202000236,114.77727202000236,111.4014663696289,111.4014663696289,2047103
2024-10-14,112.84823414310465,115.74177745357504,112.36597942662397,114.29500579833984,3267523
2024-10-15,114.77727129680605,114.77727129680605,111.88372039794922,111.88372039794922,2040261
2024-10-16,111.4014663696289,113.81275504763946,110.436949397266,111.4014663696289,2405557
2024-10-17,111.4014656677031,113.81275433052045,110.919210937457,111.88372039794922,1755698
2024-10-18,112.3659846507882,112.3659846507882,109.95469594469189,110.43695068359375,1740715
2024-10-21,110.43694870141749,113.33049209448095,110.43694870141749,111.88372039794922,2164483
2024-10-22,111.40146134956358,111.88371606111656,108.50791806865955,109.4724349975586,2707350
2024-10-23,109.95469568019398,116.70629953754647,109.95469568019398,116.22404479980469,9874050
2024-10-24,115.74178148657184,116.70629845893474,110.91921163634417,111.4014663696289,4452353
2024-10-25,112.36598405615142,113.81275577099424,110.9192123413086,110.9192123413086,2719001
2024-10-28,112.84823356945678,113.81275050330832,108.50791862581455,108.99017333984375,3972327
2024-10-29,108.99017529938057,109.47243752787351,106.57889418008894,107.54340362548828,2068016
2024-10-30,108.50791987920158,108.99017459880137,107.5434029342088,108.0256576538086,1504498
2024-11-01,106.09663004408226,108.99017333984375,105.13211311023073,108.99017333984375,1663426
2024-11-04,108.50791987920158,109.47243682419436,107.06114821460902,108.0256576538086,1140331
2024-11-05,108.02565708865349,110.9192079084937,108.02565708865349,108.50791931152344,3530423
2024-11-06,108.99017459880137,109.95469154379415,108.0256576538086,108.0256576538086,984497
2024-11-07,109.47243867749309,113.81275374474956,108.9901764439357,112.36598205566406,4268975
2024-11-08,112.84823228880313,113.3304869973595,109.9546890258789,109.9546890258789,2619129
