date,open,high,low,close,volume
2024-08-28,495.16793937969925,497.9394017269737,484.0820899906015,491.47265625,895429
2024-08-29,485.00594666550285,500.7109011289572,485.00594666550285,496.091796875,985289
2024-08-30,496.09178227219627,501.6347072137851,494.244140625,494.244140625,2105706
2024-09-02,497.9394385765829,502.5585428305401,495.1679760242086,496.091796875,815578
2024-09-03,494.2441259674015,500.71087154080675,490.54884278259846,492.396484375,1525217
2024-09-04,471.14862060546875,482.234470502068,460.5246811212278,471.14862060546875,2389420
2024-09-05,475.4361124966015,478.29444583826444,465.43194580078125,465.43194580078125,3489933
2024-09-06,466.8611229790581,485.9166790190197,465.43195627606104,480.20001220703125,2010304
2024-09-09,470.1958333333333,476.38888888888886,468.76666666666665,471.625,1940429
2024-09-10,472.5778004776968,476.3889117718718,463.5264111540313,465.9083557128906,1725156
2024-09-11,467.81390972118203,477.3416879232428,466.861131900976,472.1014099121094,1046487
2024-09-12,485.9166755001765,487.8222310903733,477.34167534429105,484.9638977050781,1115138
2024-09-13,484.0111158770535,485.91667145137257,476.38889357977706,482.1055603027344,1273107
2024-09-16,465.43196992792633,465.43196992792633,440.6597463493673,445.9000244140625,7039032
2024-09-18,449.71113176243284,450.1875206731981,441.13613136865763,443.04168701171875,4023867
2024-09-19,444.94724297876337,451.6166877343337,441.6125206009782,450.6639099121094,2602674
2024-09-20,453.522239392869,455.42779502057016,446.37640578898976,447.8055725097656,4643449
2024-09-23,452.0930562252557,458.28611178998517,448.75833399809363,457.8097229003906,2317767
2024-09-24,457.80974390105246,459.7152995468425,449.7111324064449,458.2861328125,1802851
2024-09-25,462.09722557846385,471.1486145330935,456.3805588702767,466.8611145019531,3396504
2024-09-26,464.0027925759372,472.1014039453324,464.0027925759372,467.81390380859375,2895668
2024-09-27,473.5305746595869,473.5305746595869,466.86112994607157,470.6722412109375,2583983
2024-09-30,464.95555344761806,466.38472010780544,448.7583312988281,448.7583312988281,2882337
2024-10-01,449.2347337023887,456.3805672183334,448.75834480132573,451.1402893066406,2085797
2024-10-04,449.7111324064449,461.6208551926325,449.7111324064449,458.2861328125,3040819
2024-10-07,454.95140847374176,460.66807538650085,450.1875193797759,456.8569641113281,1883645
2024-10-08,452.56944648324185,456.3805576115218,449.71111313703193,451.6166687011719,2628833
2024-10-09,457.3333435058594,468.76667709350585,455.9041768074036,457.3333435058594,2529385
2024-10-11,457.3333380461479,465.90833813451314,455.4277824709556,460.6680603027344,1149217
2024-10-14,461.14445121214567,466.3847290668291,460.19167342038503,462.09722900390625,876467
2024-10-15,464.95556840127045,468.7666796176743,461.1444571848666,466.3847351074219,1226220
2024-10-16,456.38058276750655,457.3333606020943,451.14030467727423,454.951416015625,2980002
2024-10-17,452.5694575503756,455.4277909664832,441.13612388594504,444.9472351074219,5218324
2024-10-18,450.6639095839634,455.42779869161626,442.0889091901882,443.04168701171875,2814409
2024-10-21,448.2819692467441,453.5222473144531,446.376413585759,453.5222473144531,2187998
2024-10-22,454.47502152091994,460.19168845829,451.6166880522349,458.2861328125,2492576
2024-10-23,455.4277894162074,457.8097339215223,449.2347337023887,451.1402893066406,2635929
2024-10-24,457.333347486413,467.81390336631,455.4277918718863,460.1916809082031,4307901
2024-10-25,462.57362389101803,467.81390181357335,461.1444571848666,466.3847351074219,2051675
2024-10-28,465.43195884815157,467.3375144626783,458.76251419730806,460.1916809082031,1294150
2024-10-29,458.28613672177653,463.0500258768885,453.9986364821757,461.14447021484375,1979650
2024-10-30,464.00278606036113,464.4791749577537,455.9041748046875,455.9041748046875,1520957
2024-11-01,431.60835040057145,465.90835175690825,430.6555725851177,463.0500183105469,4405869
2024-11-04,461.6208571676146,464.0028017350429,451.61668998441553,459.7153015136719,1883047
2024-11-05,459.23890865831106,461.620853205294,454.4750195643452,456.8569641113281,1249772
2024-11-06,460.1916813432806,474.4833484657427,457.33334791878815,467.81390380859375,2481061
2024-11-07,462.0972222222222,474.9597222222222,462.0972222222222,471.625,1723907
2024-11-08,470.6722490234375,481.1528051757812,470.6722490234375,476.388916015625,2017953
2024-11-11,473.5305710909123,478.2944601360925,468.76668204573207,475.4361267089844,1208408
2024-11-12,468.2902811789999,482.10555905711897,466.8611145019531,466.8611145019531,2218989
2024-11-13,465.9083333333333,475.4361111111111,465.9083333333333,471.625,1587878
2024-11-14,470.672221534306,472.10138819888385,462.0972215468389,464.0027770996094,2375393
2024-11-15,464.95556640625,477.3416778064165,464.4791775062436,464.95556640625,1605558
2024-11-18,465.9083560199085,477.3416899099676,464.9555781957369,473.53057861328125,3151641
2024-11-19,475.43611178388653,485.9166673542728,473.0541673360715,479.2472229003906,5096414
2024-11-20,472.5777893066406,472.5777893066406,472.5777893066406,472.5777893066406,4203226
2024-11-21,470.6722490234375,484.011138671875,470.1958601074219,476.388916015625,3735388
2024-11-22,482.1055725538571,482.1055725538571,461.620849609375,461.620849609375,3745993
2024-11-25,466.86112200627565,473.5305666063653,464.95556640625,464.95556640625,2622514
2024-11-26,463.0500123211157,471.62501254928446,458.76251220703125,458.76251220703125,1952416
2024-11-27,462.09724977503276,462.09724977503276,454.951416015625,454.951416015625,1365054
2024-11-28,457.333352664369,457.333352664369,446.37640775678517,449.2347412109375,1973256
2024-11-29,449.7111359924829,457.8097475516696,445.9000246705127,453.5222473144531,1855624
2024-12-02,456.85697022104654,474.0069711886771,456.85697022104654,468.7666931152344,1491367
