date,open,high,low,close,volume
2025-03-26,199.41,201.81,195.63,200.0,16520000
2025-03-27,201.27,201.27,193.04,196.12,21716000
2025-03-28,194.68,204.32,193.69,199.27,17295000
2025-03-31,198.26,206.5,197.95,202.85,22205000
2025-04-01,201.99,206.4,199.05,204.69,24140000
2025-04-02,201.3,210.28,196.49,208.08,28809000
2025-04-03,208.12,208.12,202.35,205.45,21992000
2025-04-04,204.64,214.91,199.44,205.86,17279000
2025-04-07,206.75,209.42,202.76,205.68,17501000
2025-04-08,205.74,208.94,203.59,207.04,22918000
2025-04-09,207.5,216.04,203.74,211.25,19785000
2025-04-10,211.57,214.53,202.45,207.92,21237000
2025-04-11,209.38,217.21,206.52,207.36,20896000
2025-04-14,207.74,207.74,203.85,206.95,26111000
2025-04-15,207.82,207.82,203.85,204.72,15814000
2025-04-16,204.31,210.97,204.31,205.64,25584000
2025-04-17,206.84,206.84,200.68,203.08,31661000
2025-04-18,202.68,212.97,202.68,208.74,19141000
2025-04-21,208.51,208.78,203.54,206.1,20836000
2025-04-22,205.13,212.44,204.32,206.94,16133000
2025-04-23,205.13,212.85,203.05,207.71,20455000
2025-04-24,210.7,210.7,200.04,207.26,18897000
2025-04-25,208.4,210.53,207.47,208.57,22061000
2025-04-28,209.28,213.52,201.31,212.31,17112000
2025-04-29,212.45,222.24,210.4,212.4,19873000
2025-04-30,212.7,216.71,208.9,212.81,18325000
2025-05-01,215.68,221.13,209.09,215.53,22797000
2025-05-02,216.16,220.17,212.63,218.77,15885000
2025-05-05,218.79,222.93,217.77,220.95,15447000
2025-05-06,222.94,227.73,221.44,223.64,25085000
2025-05-07,223.3,231.39,221.92,226.77,18140000
2025-05-08,227.27,227.27,221.12,224.0,15721000
2025-05-09,223.43,223.43,209.95,220.92,15758000
2025-05-12,219.82,219.82,207.66,215.45,17723000
2025-05-13,216.08,216.08,213.25,214.4,19253000
2025-05-14,214.29,218.49,210.05,213.15,27843000
2025-05-15,212.44,212.44,207.35,210.27,15425000
2025-05-16,211.48,213.43,207.06,211.1,17481000
2025-05-19,210.77,218.25,210.77,212.78,19295000
2025-05-20,212.59,219.99,212.59,218.62,17138000
2025-05-21,219.65,223.4,219.65,221.66,18418000
2025-05-22,223.13,223.13,214.86,221.39,16648000
2025-05-23,221.1,223.03,217.97,219.01,23655000
2025-05-26,218.63,220.43,218.63,219.64,17497000
2025-05-27,219.79,224.82,219.79,222.04,19117000
2025-05-28,223.95,223.95,219.19,222.33,20105000
2025-05-29,222.09,227.21,213.34,221.26,23257000
2025-05-30,218.27,222.8,217.69,221.04,15929000
2025-06-02,223.42,225.62,216.56,222.6,20065000
2025-06-03,221.81,225.32,219.73,223.46,21794000
2025-06-04,221.89,228.5,221.8,225.23,18018000
2025-06-05,224.57,227.54,224.57,227.02,23831000
2025-06-06,226.31,231.15,215.25,220.78,17498000
2025-06-09,223.28,231.64,220.95,223.55,15879000
2025-06-10,224.05,229.07,222.64,225.95,35382000
2025-06-11,223.98,234.55,221.67,228.74,23606000
2025-06-12,227.92,240.51,227.92,233.12,18934000
2025-06-13,232.41,241.32,223.85,233.29,22183000
2025-06-16,233.26,234.7,227.01,232.14,17044000
2025-06-17,231.74,236.44,229.62,232.17,15233000
2025-06-18,232.12,237.39,218.54,229.54,18503000
2025-06-19,231.33,232.99,229.43,231.13,21314000
2025-06-20,231.31,233.02,228.65,230.9,21150000
2025-06-23,230.87,230.87,215.45,226.71,21520000
2025-06-24,226.04,231.07,219.02,225.09,21867000
2025-06-25,227.1,227.21,222.61,223.54,24368000
2025-06-26,222.41,224.23,222.41,223.72,25584000
2025-06-27,222.72,224.41,218.43,222.39,19204000
2025-06-30,224.96,224.96,218.33,219.01,25975000
2025-07-01,220.62,220.62,211.84,217.3,26524000
2025-07-02,215.35,225.48,215.35,217.56,18949000
2025-07-03,215.87,231.94,214.0,220.86,17294000
2025-07-04,223.48,226.72,221.94,225.43,19124000
2025-07-07,225.95,230.02,223.62,224.29,18840000
2025-07-08,224.19,239.84,221.31,224.57,16397000
2025-07-09,224.57,224.57,217.1,221.02,19651000
2025-07-10,221.37,224.26,216.19,218.11,19440000
2025-07-11,219.28,223.93,216.69,218.8,17322000
2025-07-14,218.74,224.69,212.23,222.05,17304000
2025-07-15,222.61,228.14,222.61,225.29,15645000
2025-07-16,224.22,228.85,222.39,225.51,23796000
2025-07-17,225.69,232.94,220.49,228.58,23272000
2025-07-18,227.23,235.27,221.89,229.89,17005000
2025-07-21,230.95,230.95,226.68,229.73,17310000
2025-07-22,230.18,231.54,223.24,227.05,21409000
2025-07-23,227.9,227.9,218.48,225.19,19645000
2025-07-24,224.25,238.47,224.25,230.87,25053000
2025-07-25,232.61,235.48,219.77,229.93,18037000
2025-07-28,230.46,231.86,216.57,229.9,15230000
2025-07-29,231.1,231.1,224.88,229.2,19151000
2025-07-30,231.49,235.8,226.16,229.11,20899000
2025-07-31,229.36,230.62,228.3,229.87,17050000
2025-08-01,228.1,231.84,226.84,228.2,22475000
2025-08-04,229.44,229.44,217.38,223.23,17994000
2025-08-05,224.75,238.49,215.27,223.49,15633000
2025-08-06,222.54,234.94,222.54,227.07,21081000
2025-08-07,226.33,235.38,226.33,229.47,18478000
2025-08-08,229.4,231.42,225.38,230.33,20673000
2025-08-11,231.02,232.41,219.15,229.42,15478000
2025-08-12,228.8,236.38,224.16,233.84,17792000
2025-08-13,233.96,241.42,226.03,234.45,19146000
2025-08-14,235.64,238.61,230.23,236.65,24803000
2025-08-15,237.25,239.64,233.87,239.13,20624000
2025-08-18,239.03,243.0,232.59,238.58,15147000
2025-08-19,236.46,250.53,236.46,242.22,15032000
2025-08-20,242.79,246.18,238.86,244.3,21022000
2025-08-21,241.41,251.36,240.26,245.91,23588000
2025-08-22,244.71,253.17,240.85,244.69,23239000
2025-08-25,243.71,247.52,235.82,243.94,15150000
2025-08-26,243.61,245.19,235.59,238.63,20518000
2025-08-27,239.77,246.7,233.14,241.81,15611000
2025-08-28,240.93,245.61,239.07,243.38,25723000
2025-08-29,242.99,246.28,240.25,241.86,26407000
2025-09-01,240.77,244.49,240.77,242.53,15458000
2025-09-02,241.11,243.22,237.91,239.27,17499000
2025-09-03,240.05,249.31,240.05,243.98,15208000
2025-09-04,242.87,245.45,241.33,244.69,15808000
2025-09-05,242.68,260.37,242.68,251.72,17581000
2025-09-08,253.45,253.45,239.55,247.09,17752000
2025-09-09,243.86,256.12,237.07,246.43,22746000
2025-09-10,247.48,248.23,244.9,245.7,15469000
2025-09-11,245.0,248.51,245.0,247.42,16024000
2025-09-12,246.25,259.1,246.25,254.69,18036000
2025-09-15,252.88,259.2,246.14,256.89,18793000
2025-09-16,256.92,270.24,253.23,259.22,20061000
2025-09-17,259.02,261.95,249.81,256.39,15015000
2025-09-18,257.45,269.98,255.51,258.83,17890000
2025-09-19,259.82,275.48,259.82,266.2,16271000
2025-09-22,268.81,276.59,262.27,264.99,24058000
2025-09-23,268.3,276.51,265.71,268.87,20770000
2025-09-24,270.94,279.78,267.32,272.64,15207000
2025-09-25,272.29,289.15,271.04,278.74,30607000
2025-09-26,280.48,292.75,276.88,284.85,17922000
2025-09-29,285.89,290.74,282.19,282.77,21741000
2025-09-30,279.72,303.06,279.72,288.48,19040000
2025-10-01,288.58,294.46,288.58,293.86,16578000
2025-10-02,297.06,312.79,286.44,293.71,23313000
2025-10-03,292.47,296.67,284.25,292.99,27067000
2025-10-06,294.1,296.73,290.38,292.42,27087000
2025-10-07,291.52,298.11,282.86,288.75,15500000
2025-10-08,287.78,291.59,287.78,289.82,19586000
2025-10-09,292.87,292.87,286.11,290.23,15663000
2025-10-10,288.66,299.0,288.66,296.7,20104000
2025-10-13,298.39,298.39,292.8,294.31,27707000
2025-10-14,291.99,305.32,291.99,298.62,17859000
2025-10-15,297.51,299.26,296.42,298.37,20713000
2025-10-16,300.8,306.75,299.56,304.44,30132000
2025-10-17,306.23,308.64,300.0,306.06,21186000
2025-10-20,306.59,314.51,306.03,308.66,19027000
2025-10-21,308.14,314.18,305.06,308.59,19801000
2025-10-22,309.29,315.94,304.19,308.54,22560000
2025-10-23,307.66,312.33,307.39,309.67,21705000
2025-10-24,312.58,312.58,303.95,310.69,15574000
2025-10-27,308.24,320.01,308.24,313.68,31579000
2025-10-28,314.12,319.05,312.65,313.85,23933000
2025-10-29,314.77,318.05,302.11,312.64,16950000
2025-10-30,315.09,315.09,294.52,308.13,22439000
2025-10-31,306.38,309.05,298.86,305.2,22449000
2025-11-03,303.14,307.11,298.16,301.19,25355000
2025-11-04,300.05,300.05,287.66,296.17,19738000
2025-11-05,298.61,298.61,289.22,290.31,22371000
2025-11-06,286.41,294.42,286.41,288.95,21466000
2025-11-07,292.3,297.03,281.15,290.88,16747000
2025-11-10,291.53,308.55,289.71,294.61,22511000
2025-11-11,295.64,313.32,285.84,297.38,18953000
2025-11-12,298.7,309.57,296.5,302.9,16002000
2025-11-13,303.45,303.45,293.47,298.29,20325000
2025-11-14,296.11,303.66,296.11,300.51,16829000
2025-11-17,301.47,301.47,285.66,297.06,19945000
2025-11-18,299.08,303.85,296.84,297.84,17751000
2025-11-19,298.58,309.26,297.63,301.3,18851000
2025-11-20,303.01,303.01,296.05,299.02,24176000
2025-11-21,298.69,304.57,293.91,303.39,15411000
2025-11-24,302.62,304.92,288.76,303.54,18195000
2025-11-25,302.68,308.5,295.21,303.02,23334000
2025-11-26,301.65,321.17,296.12,304.1,24483000
2025-11-27,306.07,306.07,290.17,302.25,15444000
2025-11-28,303.38,309.24,300.46,305.27,16787000
2025-12-01,304.58,307.35,294.71,303.57,18311000
2025-12-02,301.0,315.63,301.0,309.03,15518000
2025-12-03,309.55,310.7,304.12,307.91,17262000
2025-12-04,302.43,308.94,302.43,307.09,16526000
2025-12-05,305.71,319.69,297.52,309.44,16500000
2025-12-08,308.19,317.73,308.19,314.2,19208000
2025-12-09,315.94,317.51,310.68,314.72,18362000
2025-12-10,312.37,314.11,310.35,312.1,19564000
2025-12-11,312.72,325.12,312.72,319.72,17797000
2025-12-12,319.89,330.65,319.89,327.19,18538000
2025-12-15,330.88,331.85,321.97,329.42,19432000
2025-12-16,325.46,331.61,325.46,329.17,19184000
2025-12-17,330.39,330.39,314.0,323.4,15569000
2025-12-18,322.37,346.46,322.37,328.02,22151000
2025-12-19,328.84,335.44,323.65,328.48,18815000
2025-12-22,331.53,334.42,326.39,329.12,20937000
2025-12-23,330.6,332.79,324.75,329.55,17158000
2025-12-24,330.11,344.14,330.11,332.85,22893000
2025-12-25,334.69,342.69,329.14,330.91,18882000
2025-12-26,332.14,332.42,326.36,329.41,15529000
2025-12-29,331.67,346.58,321.48,332.05,20942000
2025-12-30,329.84,337.13,329.84,334.82,17078000
2025-12-31,336.09,341.28,331.9,332.81,16389000
2026-01-01,331.21,341.48,331.21,333.47,21748000
2026-01-02,332.85,340.27,320.62,331.83,16009000
2026-01-05,332.07,335.97,332.07,334.98,15695000
2026-01-06,335.54,341.91,326.97,334.6,16044000
2026-01-07,335.97,337.82,326.02,334.83,26609000
2026-01-08,333.06,344.14,333.06,338.13,16166000
2026-01-09,336.95,351.72,334.21,342.19,18439000
2026-01-12,343.18,359.86,343.18,352.54,18329000
2026-01-13,352.15,362.33,349.71,356.94,15082000
2026-01-14,354.16,373.35,354.16,355.42,24058000
2026-01-15,356.18,358.55,339.12,349.9,15799000
2026-01-16,349.36,349.36,329.75,345.52,18336000
2026-01-19,345.85,353.25,336.12,348.99,26795000
2026-01-20,350.02,353.91,345.26,346.76,28437000
