date,open,high,low,close,volume
2024-08-29,161.2359594444319,170.57584733907888,160.74438639734524,170.0842742919922,27701000
2024-08-30,171.06742038616557,175.00000476285902,165.16854382112538,170.0842742919922,21913000
2024-09-02,172.05055685604322,172.5421298756319,166.15168062097888,167.13482666015625,9447000
2024-09-03,169.10112341678504,171.06741554953837,161.7275279189601,162.21910095214844,8969000
2024-09-04,150.91292776712558,165.16854635099085,150.42135471250953,161.2359619140625,13217000
2024-09-05,163.2022432531201,164.67696231866032,154.35392885987864,156.32022094726562,11631000
2024-09-06,159.26966033366895,163.20224453943857,156.32022217934176,158.28651428222656,8778000
2024-09-09,155.33707732218176,161.72752670568923,154.84550429268117,160.2528076171875,8364000
2024-09-10,160.74438606637423,161.7275321585233,147.47191382236167,149.92977905273438,12464000
2024-09-11,152.38763757654138,152.87921060098185,145.505615234375,145.505615234375,4829000
2024-09-12,149.92977560874436,156.81179809570312,147.9634834696133,156.81179809570312,8529000
2024-09-13,157.79495128547356,158.77809739940176,151.40450154494036,155.8286590576172,6802000
2024-09-16,156.81179688468814,158.28651597764758,152.87921263679627,154.8455047607422,3753000
2024-09-18,154.35392604364412,162.2190942496897,154.35392604364412,157.79493713378906,12558000
2024-09-19,158.77808852868577,161.23595367618864,154.84550429268117,160.2528076171875,7297000
2024-09-20,164.18538630120108,164.18538630120108,156.32021809515552,157.79493713378906,6465000
2024-09-23,157.79493713378906,163.20224027544538,157.79493713378906,157.79493713378906,5428000
2024-09-24,158.28651597764758,160.2528081015935,153.8623586987692,154.8455047607422,3705000
2024-09-25,157.30336699095912,159.76123210019284,155.82864792541886,156.32022094726562,3564000
2024-09-26,158.28651386982685,163.69381713867188,155.3370757231841,163.69381713867188,6522000
2024-09-27,164.67695931407894,170.08426245573526,157.30336412091123,157.79493713378906,25987000
2024-09-30,156.81179688468814,157.79494294666108,154.8455047607422,154.8455047607422,2913000
2024-10-01,156.32023136790207,163.2022541325267,155.828658313286,161.2359619140625,9966000
2024-10-04,160.74438064668806,167.13483003019553,157.30336944018404,160.2528076171875,12051000
2024-10-07,161.23595721905048,167.13483370267429,159.26966505784256,166.1516876220703,11684000
2024-10-08,166.15168226087417,170.57583948083825,162.21909806535052,163.69381713867188,15194000
2024-10-09,165.16853494847075,170.08426515527046,161.23595078303097,161.72752380371094,16138000
2024-10-11,163.69381673945938,176.47471534374148,163.20224371621774,169.1011199951172,29205000
2024-10-14,169.10112290368403,171.06741503047104,162.71067349162618,167.62640380859375,18613000
2024-10-15,169.59269046783447,173.52527459462485,163.20224126180014,165.1685333251953,19683000
2024-10-16,163.20224286575086,164.67696192779076,160.252804741671,161.72752380371094,7048000
2024-10-17,162.71066856971154,163.69381460336538,157.7949384014423,159.76123046875,6170000
2024-10-18,161.23595843737638,162.21910452540916,155.3370819091797,155.3370819091797,5648000
2024-10-21,157.303373470948,161.23595780772172,157.303373470948,160.744384765625,4338000
2024-10-22,161.72752380371094,162.71066984507087,159.76123172099105,161.72752380371094,3095000
