date,open,high,low,close,volume
2024-08-29,139.91821653606948,141.3656463623047,139.91821653606948,141.3656463623047,207159
2024-08-30,141.3656463623047,141.84812297104975,139.91821653606948,141.3656463623047,338505
2024-09-02,140.40070207151646,141.84813198977955,139.91822543209545,140.8831787109375,309218
2024-09-03,140.88317241865334,141.36564903652544,139.91821918290916,140.40069580078125,223061
2024-09-04,136.05840976315716,136.54088639352295,131.71612008986492,133.64602661132812,942317
2024-09-05,134.61097352401072,136.05840334684953,132.198590485946,133.16354370117188,551200
2024-09-06,133.64602661132812,133.64602661132812,131.2336434594991,133.64602661132812,461257
2024-09-09,129.30372725825606,131.7161102294922,129.30372725825606,131.7161102294922,437030
2024-09-10,131.71612192789712,133.1635518391927,130.26869201660156,130.26869201660156,445000
2024-09-11,130.75116066310716,133.6460203087848,130.75116066310716,133.16354370117188,506002
2024-09-12,135.09345013162365,135.5759267392366,133.16354370117188,133.16354370117188,320070
2024-09-13,133.64602128975756,136.5408809566837,132.19859145629448,135.575927734375,509411
2024-09-16,136.05840795812472,137.98831445398466,135.09345471019478,137.0233612060547,400170
2024-09-18,137.02336027630767,140.88317324183748,134.61097717285156,134.61097717285156,1744201
2024-09-19,135.0934555951287,141.36565174775964,135.0934555951287,139.4357452392578,1173440
2024-09-20,141.3656426791487,141.84811927532328,138.95325969827587,139.918212890625,817001
2024-09-23,141.3656447347005,145.70793416341147,141.3656447347005,144.74298095703125,1605718
2024-09-24,145.22546568371,146.1904189440669,141.3656526422825,141.84812927246094,1021183
2024-09-25,142.33059692382812,143.7780267230535,140.88316712460275,142.33059692382812,865659
2024-09-26,143.29555916299626,144.74298905353157,140.88317601210406,141.84812927246094,911671
2024-09-27,143.77803488338697,143.77803488338697,139.4357452392578,139.4357452392578,863509
2024-09-30,139.91822094984457,139.91822094984457,137.0233612060547,137.0233612060547,467085
2024-10-01,138.4707867098343,141.3656463623047,137.50583349234415,141.3656463623047,545101
2024-10-04,141.3656463623047,141.84812297104975,139.43573992732442,141.3656463623047,709554
2024-10-07,143.2955635525533,145.70794677734375,143.2955635525533,145.70794677734375,1383286
2024-10-08,144.742987243044,145.2254638671875,143.77803399475707,145.2254638671875,999307
2024-10-09,145.70794231388845,147.15537220442377,141.84812927246094,141.84812927246094,1155436
2024-10-11,143.29556274414062,143.29556274414062,140.88317953295982,143.29556274414062,851160
2024-10-14,144.74299348742755,145.70794677734375,141.36565697272093,145.70794677734375,1068191
2024-10-15,146.19042342230185,146.67290006725995,144.26051684246949,145.70794677734375,716319
2024-10-16,144.74299162336925,149.56775801081488,144.74299162336925,149.0852813720703,2294234
2024-10-17,151.49765278742865,151.98012938866248,149.0852697812594,150.53269958496094,1854420
2024-10-18,151.01518792704857,151.01518792704857,148.1203280945812,149.0852813720703,766509
2024-10-21,149.56774638249325,151.0151761861948,148.60279318002554,150.53269958496094,836463
2024-10-22,149.56775616995895,152.46261596679688,149.08527953715264,152.46261596679688,1295080
2024-10-23,151.49765380474295,152.94508361816406,150.53270059579555,152.94508361816406,1135467
2024-10-24,152.94508529170866,153.9100385112147,149.08527241368446,149.5677490234375,2265070
2024-10-25,149.5677499922495,152.94508628239706,149.5677499922495,151.98013305664062,1007929
2024-10-28,152.9450825911302,153.42755919236404,150.53269958496094,150.53269958496094,682200
2024-10-29,149.56775616995895,152.46261596679688,147.63784963873368,152.46261596679688,1164851
2024-10-30,152.46261596679688,152.46261596679688,150.0502328027653,152.46261596679688,828300
2024-11-01,151.01518429026885,155.83995056152344,149.56775440889248,155.83995056152344,2389757
2024-11-04,155.83994324500628,156.32241984947999,152.46260701369036,152.94508361816406,1160156
2024-11-05,155.8399478853666,157.76985436072718,154.39251802884615,156.80490112304688,2189235
